user_id,total_swipes,favorite_hall,most_common_meal,avg_wait_sec,persona,dietary_pref
U00443,14,Marciano Commons,dinner,360.43,residential_west,none
U00444,9,Stuvi2 / towers,lunch,441.11,commuter,none
U00445,9,Marciano Commons,dinner,596.33,off_campus_plan,halal
U00446,7,Marciano Commons,lunch,582.29,off_campus_plan,halal
U00447,11,Marciano Commons,lunch,321.27,commuter,none
U00448,15,Marciano Commons,dinner,350.27,residential_west,none
U00449,13,Warren Towers Dining,lunch,450.08,residential_east,halal
U00450,9,Sargent Choice Café,lunch,471.56,commuter,none
U00451,14,Sargent Choice Café,dinner,399.29,residential_central,vegetarian
U00452,15,Marciano Commons,breakfast,347.8,residential_west,none
U00453,9,Marciano Commons,lunch,132.22,off_campus_plan,none
U00454,14,Stuvi2 / towers,lunch,478.5,residential_east,gluten_free
U00455,16,Marciano Commons,lunch,369.31,residential_west,none
U00456,16,Stuvi2 / towers,dinner,490.06,residential_east,none
U00457,15,Marciano Commons,dinner,429.47,residential_west,none
U00458,15,Warren Towers Dining,lunch,380.8,residential_east,halal
U00459,13,Marciano Commons,breakfast,442.08,residential_east,halal
U00460,11,Warren Towers Dining,dinner,176.64,residential_east,none
U00461,15,Sargent Choice Café,dinner,216.2,residential_central,none
U00462,10,West Campus Dining,lunch,366.4,commuter,vegetarian
U00463,14,Marciano Commons,lunch,287.86,residential_central,none
U00464,8,Sargent Choice Café,lunch,505.38,off_campus_plan,vegetarian
U00465,8,Marciano Commons,dinner,349.0,residential_west,none
U00466,12,Marciano Commons,lunch,396.83,residential_west,none
U00467,8,Stuvi2 / towers,lunch,462.88,commuter,vegetarian
U00468,16,Marciano Commons,dinner,375.0,residential_east,none
U00469,9,Marciano Commons,lunch,374.56,off_campus_plan,halal
U00470,16,Marciano Commons,dinner,343.69,residential_east,none
U00471,5,Marciano Commons,lunch,219.8,off_campus_plan,none
U00472,19,Marciano Commons,dinner,271.89,residential_east,gluten_free
U00473,11,Marciano Commons,lunch,268.09,commuter,none
U00474,15,Marciano Commons,dinner,283.47,residential_central,vegetarian
U00475,6,Sargent Choice Café,dinner,545.67,off_campus_plan,none
U00476,16,Marciano Commons,dinner,329.5,residential_east,vegetarian
U00477,15,Marciano Commons,dinner,350.67,residential_central,vegetarian
U00478,4,Warren Towers Dining,lunch,477.75,off_campus_plan,none
U00479,14,Sargent Choice Café,dinner,444.36,residential_central,halal
U00480,18,Sargent Choice Café,breakfast,413.72,residential_central,vegetarian
U00481,12,Marciano Commons,dinner,320.83,residential_central,none
U00482,17,Marciano Commons,dinner,491.94,residential_west,vegetarian
U00483,16,Marciano Commons,dinner,488.19,residential_central,vegetarian
U00484,15,Marciano Commons,lunch,444.8,residential_central,none
U00485,6,Marciano Commons,dinner,503.83,off_campus_plan,none
U00486,16,Stuvi2 / towers,dinner,346.19,residential_east,none
U00487,11,Marciano Commons,dinner,272.73,residential_west,none
U00488,5,Stuvi2 / towers,dinner,500.8,off_campus_plan,vegan
U00489,10,West Campus Dining,lunch,376.3,commuter,none
U00490,15,Marciano Commons,breakfast,262.2,residential_west,gluten_free
U00491,16,Marciano Commons,lunch,289.56,residential_central,none
U00492,11,Warren Towers Dining,dinner,164.73,residential_east,none
U00493,15,Warren Towers Dining,dinner,228.8,residential_east,vegan
U00494,15,West Campus Dining,dinner,499.4,residential_west,none
U00495,14,Marciano Commons,dinner,265.43,residential_west,none
U00496,14,Sargent Choice Café,breakfast,227.86,residential_central,none
U00497,14,Warren Towers Dining,dinner,398.07,residential_east,none
U00498,9,Marciano Commons,lunch,471.33,off_campus_plan,none
U00499,9,Marciano Commons,lunch,270.33,off_campus_plan,gluten_free
U00500,15,Sargent Choice Café,dinner,303.67,residential_central,none
U00501,15,Sargent Choice Café,dinner,336.87,residential_central,halal
U00502,11,Marciano Commons,dinner,234.09,residential_west,vegetarian
U00503,6,West Campus Dining,lunch,411.5,commuter,none
U00504,16,Marciano Commons,dinner,379.75,residential_central,none
U00505,14,Marciano Commons,dinner,327.29,residential_east,halal
U00506,8,Sargent Choice Café,lunch,602.88,off_campus_plan,halal
U00507,8,Marciano Commons,lunch,178.12,commuter,none
U00508,5,Marciano Commons,lunch,345.6,off_campus_plan,none
U00509,10,West Campus Dining,lunch,282.7,commuter,none
U00510,17,Marciano Commons,dinner,438.35,residential_central,none
U00511,10,Marciano Commons,dinner,482.8,residential_west,vegetarian
U00512,6,Warren Towers Dining,lunch,325.5,off_campus_plan,halal
U00513,7,Warren Towers Dining,lunch,181.86,commuter,none
U00514,14,Stuvi2 / towers,dinner,302.57,residential_east,vegan
U00515,14,Marciano Commons,lunch,298.43,residential_east,vegetarian
U00516,16,Marciano Commons,dinner,341.31,residential_west,none
U00517,7,Warren Towers Dining,lunch,371.43,commuter,none
U00518,5,Marciano Commons,lunch,776.4,off_campus_plan,vegetarian
U00519,10,Stuvi2 / towers,dinner,203.7,residential_east,halal
U00520,16,Marciano Commons,dinner,251.5,residential_central,vegetarian
U00521,13,Marciano Commons,dinner,507.69,residential_west,none
U00522,7,Warren Towers Dining,lunch,168.57,off_campus_plan,none
U00523,8,Marciano Commons,lunch,310.38,commuter,none
U00524,9,Marciano Commons,lunch,555.33,commuter,vegetarian
U00525,15,West Campus Dining,dinner,435.73,residential_west,vegan
U00526,14,Marciano Commons,breakfast,379.79,residential_west,none
U00527,14,Warren Towers Dining,dinner,399.29,residential_east,halal
U00528,15,Marciano Commons,dinner,273.2,residential_east,vegetarian
U00529,8,Sargent Choice Café,lunch,272.25,commuter,vegetarian
U00530,8,Sargent Choice Café,lunch,384.75,commuter,gluten_free
U00531,8,Marciano Commons,lunch,368.12,off_campus_plan,none
U00532,6,Stuvi2 / towers,lunch,268.33,off_campus_plan,halal
U00533,17,Sargent Choice Café,dinner,469.59,residential_central,none
U00534,9,Stuvi2 / towers,lunch,289.33,commuter,none
U00535,8,Stuvi2 / towers,dinner,386.5,off_campus_plan,halal
U00536,6,Marciano Commons,lunch,314.67,commuter,halal
U00537,13,Warren Towers Dining,lunch,446.15,residential_east,none
U00538,12,West Campus Dining,dinner,346.67,residential_west,vegetarian
U00539,14,Marciano Commons,dinner,432.43,residential_east,vegetarian
U00540,4,West Campus Dining,lunch,324.75,off_campus_plan,halal
U00541,15,Marciano Commons,dinner,368.6,residential_central,none
U00542,15,Marciano Commons,dinner,308.47,residential_east,vegan
U00543,11,Marciano Commons,lunch,387.64,residential_central,none
U00544,14,Marciano Commons,dinner,305.36,residential_central,none
U00545,13,Marciano Commons,dinner,383.77,residential_west,none
U00546,18,Stuvi2 / towers,lunch,349.17,residential_east,none
U00547,16,Marciano Commons,lunch,478.12,residential_central,gluten_free
U00548,18,Marciano Commons,dinner,340.39,residential_central,none
U00549,7,Stuvi2 / towers,lunch,464.57,commuter,gluten_free
U00550,15,Sargent Choice Café,dinner,445.47,residential_central,none
U00551,9,Marciano Commons,lunch,337.56,commuter,vegetarian
U00552,14,Marciano Commons,breakfast,241.71,residential_central,vegan
U00553,15,Marciano Commons,lunch,488.47,residential_central,vegetarian
U00554,9,West Campus Dining,lunch,474.56,commuter,vegetarian
U00555,12,Marciano Commons,dinner,337.25,residential_west,vegetarian
U00556,14,Marciano Commons,lunch,431.0,residential_east,halal
U00557,15,Marciano Commons,dinner,379.13,residential_east,halal
U00558,8,Marciano Commons,lunch,226.5,commuter,none
U00559,15,Marciano Commons,lunch,421.87,residential_central,halal
U00560,8,West Campus Dining,lunch,510.75,commuter,none
U00561,15,Marciano Commons,dinner,322.6,residential_east,none
U00562,17,Stuvi2 / towers,dinner,385.76,residential_east,halal
U00563,15,Warren Towers Dining,dinner,351.2,residential_east,none
U00564,16,Marciano Commons,breakfast,294.31,residential_west,vegan
U00565,15,Sargent Choice Café,dinner,273.0,residential_central,none
U00566,15,West Campus Dining,dinner,490.87,residential_west,none
U00567,14,Marciano Commons,lunch,274.43,residential_west,none
U00568,6,Warren Towers Dining,lunch,333.33,off_campus_plan,none
U00569,16,West Campus Dining,dinner,302.19,residential_west,vegan
U00570,13,Sargent Choice Café,dinner,595.38,residential_central,none
U00571,10,West Campus Dining,lunch,321.3,commuter,none
U00572,17,West Campus Dining,lunch,425.18,residential_west,none
U00573,16,Marciano Commons,dinner,540.94,residential_central,none
U00574,10,Warren Towers Dining,dinner,425.5,commuter,vegan
U00575,5,Marciano Commons,lunch,400.2,off_campus_plan,none
U00576,16,Stuvi2 / towers,dinner,335.06,residential_east,vegetarian
U00577,9,Marciano Commons,dinner,504.33,off_campus_plan,halal
U00578,14,Marciano Commons,dinner,319.36,residential_west,vegetarian
U00579,15,Warren Towers Dining,dinner,340.4,residential_east,vegan
U00580,11,Marciano Commons,dinner,335.36,residential_west,none
U00581,4,Marciano Commons,lunch,285.5,off_campus_plan,none
U00582,16,Marciano Commons,dinner,386.31,residential_west,halal
U00583,13,Marciano Commons,dinner,343.46,residential_west,vegetarian
U00584,13,Marciano Commons,dinner,153.92,residential_central,vegetarian
U00585,12,Marciano Commons,dinner,520.58,residential_east,vegetarian
U00586,13,Marciano Commons,dinner,403.85,residential_east,none
U00587,13,Stuvi2 / towers,breakfast,498.38,residential_east,none
U00588,12,Marciano Commons,dinner,236.58,residential_east,vegan
U00589,17,Warren Towers Dining,dinner,328.65,residential_east,vegetarian
U00590,15,Warren Towers Dining,dinner,460.87,residential_east,none
U00591,12,Marciano Commons,dinner,331.25,residential_central,halal
U00592,18,Marciano Commons,breakfast,474.28,residential_east,none
U00593,16,West Campus Dining,dinner,437.88,residential_west,none
U00594,7,Sargent Choice Café,lunch,357.29,commuter,halal
U00595,14,Marciano Commons,breakfast,400.5,residential_west,vegan
U00596,17,Marciano Commons,dinner,278.94,residential_central,none
U00597,15,Marciano Commons,dinner,335.0,residential_east,none
U00598,15,Warren Towers Dining,lunch,337.67,residential_east,none
U00599,18,Warren Towers Dining,dinner,230.39,residential_east,vegetarian
U00600,15,Marciano Commons,dinner,410.73,residential_east,none
U00601,13,Stuvi2 / towers,lunch,430.62,residential_east,halal
U00602,16,Marciano Commons,dinner,462.44,residential_east,gluten_free
U00603,16,Warren Towers Dining,dinner,397.81,residential_east,vegan
U00604,12,Stuvi2 / towers,dinner,400.83,residential_east,none
U00605,12,Marciano Commons,dinner,352.08,residential_west,vegan
U00606,14,Marciano Commons,dinner,313.43,residential_east,none
U00607,13,Marciano Commons,dinner,545.0,residential_west,none
U00608,18,Sargent Choice Café,dinner,460.67,residential_central,none
U00609,13,Marciano Commons,lunch,310.69,residential_central,none
U00610,16,Marciano Commons,dinner,430.69,residential_east,halal
U00611,10,West Campus Dining,lunch,402.0,commuter,none
U00612,17,Marciano Commons,dinner,377.65,residential_central,none
U00613,15,Warren Towers Dining,lunch,301.47,residential_east,gluten_free
U00614,9,Sargent Choice Café,lunch,288.22,commuter,none
U00615,12,Marciano Commons,lunch,451.08,off_campus_plan,vegan
U00616,14,Stuvi2 / towers,dinner,287.21,residential_east,none
U00617,14,Marciano Commons,dinner,279.64,residential_east,none
U00618,8,Warren Towers Dining,lunch,278.25,commuter,halal
U00619,7,Marciano Commons,lunch,291.71,commuter,none
U00620,15,Warren Towers Dining,dinner,338.33,residential_east,vegetarian
U00621,14,Marciano Commons,dinner,231.29,residential_east,none
U00622,14,Marciano Commons,lunch,430.0,residential_west,none
U00623,15,West Campus Dining,dinner,374.8,residential_west,none
U00624,17,Sargent Choice Café,dinner,377.82,residential_central,none
U00625,12,West Campus Dining,dinner,226.92,residential_west,none
U00626,14,Marciano Commons,dinner,543.64,residential_west,vegan
U00627,8,Marciano Commons,lunch,456.0,commuter,none
U00628,16,Marciano Commons,dinner,290.25,residential_east,none
U00629,12,Marciano Commons,lunch,318.5,residential_east,none
U00630,8,Warren Towers Dining,lunch,430.12,commuter,gluten_free
U00631,8,Sargent Choice Café,lunch,274.5,commuter,halal
U00632,15,Marciano Commons,dinner,439.93,residential_central,vegetarian
U00633,15,Marciano Commons,breakfast,370.33,residential_central,halal
U00634,19,Marciano Commons,lunch,313.47,residential_east,none
U00635,14,Marciano Commons,dinner,286.43,residential_west,none
U00636,15,Marciano Commons,breakfast,615.33,residential_central,vegetarian
U00637,15,Stuvi2 / towers,dinner,266.47,residential_east,vegetarian
U00638,12,Marciano Commons,dinner,274.33,residential_east,none
U00639,11,West Campus Dining,dinner,289.45,residential_west,none
U00640,13,Warren Towers Dining,dinner,389.46,residential_east,gluten_free
U00641,17,Marciano Commons,lunch,408.76,residential_west,halal
U00642,13,Warren Towers Dining,dinner,415.77,residential_east,none
U00643,17,West Campus Dining,dinner,328.71,residential_west,vegetarian
U00644,16,Warren Towers Dining,lunch,271.5,residential_east,none
U00645,7,Warren Towers Dining,lunch,153.14,commuter,none
U00646,14,Sargent Choice Café,dinner,281.0,residential_central,none
U00647,14,Marciano Commons,lunch,349.07,residential_central,none
U00648,8,Marciano Commons,lunch,281.38,commuter,none
U00649,15,West Campus Dining,dinner,484.0,residential_west,vegan
U00650,14,Stuvi2 / towers,dinner,469.5,residential_east,none
U00651,12,Marciano Commons,lunch,451.75,residential_central,vegetarian
U00652,16,Marciano Commons,dinner,504.06,residential_central,none
U00653,9,Sargent Choice Café,lunch,432.89,commuter,none
U00654,14,West Campus Dining,dinner,416.71,residential_west,halal
U00655,16,Marciano Commons,dinner,155.12,residential_east,vegetarian
U00656,16,West Campus Dining,dinner,261.56,residential_west,gluten_free
U00657,12,Marciano Commons,dinner,511.25,residential_west,gluten_free
U00658,15,Sargent Choice Café,dinner,337.4,residential_central,none
U00659,13,Marciano Commons,dinner,192.15,residential_central,none
U00660,14,Marciano Commons,dinner,557.57,residential_west,halal
U00661,11,Stuvi2 / towers,lunch,419.91,off_campus_plan,gluten_free
U00662,12,Marciano Commons,dinner,489.5,residential_central,vegetarian
U00663,10,Marciano Commons,dinner,414.5,residential_east,vegan
U00664,16,Stuvi2 / towers,lunch,397.62,residential_east,vegan
U00665,15,Stuvi2 / towers,dinner,372.33,residential_east,none
U00666,13,Marciano Commons,lunch,394.92,residential_east,vegetarian
U00667,16,Marciano Commons,dinner,362.25,residential_east,halal
U00668,18,Marciano Commons,dinner,228.78,residential_east,vegetarian
U00669,13,West Campus Dining,lunch,311.62,residential_west,none
U00670,14,Warren Towers Dining,dinner,316.07,residential_east,none
U00671,11,West Campus Dining,lunch,358.0,commuter,none
U00672,16,Warren Towers Dining,dinner,383.38,residential_east,none
U00673,14,Marciano Commons,dinner,380.64,residential_central,halal
U00674,17,West Campus Dining,breakfast,496.35,residential_west,none
U00675,3,Sargent Choice Café,lunch,266.33,off_campus_plan,none
U00676,13,Marciano Commons,dinner,311.85,residential_east,none
U00677,10,Marciano Commons,lunch,460.8,residential_west,vegetarian
U00678,6,West Campus Dining,dinner,593.17,off_campus_plan,none
U00679,8,Marciano Commons,lunch,337.75,commuter,none
U00680,7,Marciano Commons,lunch,315.43,commuter,none
U00681,15,Stuvi2 / towers,breakfast,322.07,residential_east,none
U00682,15,Marciano Commons,dinner,260.47,residential_east,none
U00683,12,Marciano Commons,dinner,388.0,residential_central,none
U00684,8,Warren Towers Dining,lunch,166.5,off_campus_plan,gluten_free
U00685,15,Sargent Choice Café,lunch,523.47,residential_central,none
U00686,14,Marciano Commons,lunch,439.93,residential_central,none
U00687,16,Stuvi2 / towers,dinner,373.06,residential_east,vegetarian
U00688,8,West Campus Dining,lunch,492.12,commuter,none
U00689,16,Marciano Commons,dinner,347.62,residential_east,vegetarian
U00690,13,Marciano Commons,dinner,422.38,residential_west,none
U00691,12,Marciano Commons,dinner,231.25,residential_west,vegetarian
U00692,14,Sargent Choice Café,dinner,409.79,residential_central,vegan
U00693,13,Warren Towers Dining,dinner,415.62,residential_east,gluten_free
U00694,16,Warren Towers Dining,lunch,313.06,residential_east,none
U00695,15,Marciano Commons,dinner,408.67,residential_central,none
U00696,17,Marciano Commons,lunch,406.12,residential_west,none
U00697,15,Marciano Commons,breakfast,474.67,residential_central,gluten_free
U00698,15,Stuvi2 / towers,dinner,340.6,residential_east,halal
U00699,14,Marciano Commons,dinner,326.07,residential_west,none
